"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"71","RT @SirEpreym: We need another Miriam in the Philippine Government. Unfortunately, Miriam Defensor Santiago is irreplaceable. <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>
#MMKSenator…",FALSE,0,NA,2016-10-10 03:43:36,FALSE,NA,"785324880052891648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnJonacel",633,TRUE,FALSE,NA,NA
"72","RT @Brigada_GNTV: Tulad ng kaniyang mga hindi malilimutang linya, si Sen. Miriam Defensor-Santiago ay mananatiling buhay sa puso ng bawat P…",FALSE,0,NA,2016-10-10 02:30:02,FALSE,NA,"785306365019291648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imzulurbano",2,TRUE,FALSE,NA,NA
"73","RT @showbiznest: Sen. Miriam Defensor-Santiago found Dead according to husband Jun Santiago. Read report at https://t.co/4WnSltyNWI #RIPMir…",FALSE,0,NA,2016-10-10 02:14:43,FALSE,NA,"785302509317296129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FabulousRM",1,TRUE,FALSE,NA,NA
"74","RT @jiangenovana: Sen. Miriam Defensor-Santiago's life story should definitely be a film, in the style of Whiplash.",FALSE,0,NA,2016-10-10 02:04:23,FALSE,NA,"785299909540925440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alyyyynrheyn",13,TRUE,FALSE,NA,NA
"75","RT @justfenech: Saludo kami sayo Sen. Miriam Defensor Santiago. You have been a brilliant example of women empowerment. #MMKSenatorMiriam",FALSE,0,NA,2016-10-10 01:27:05,FALSE,NA,"785290523107930115",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsKarlLovin",140,TRUE,FALSE,NA,NA
"76","15 Reasons Why Miriam Defensor-Santiago is a Bad-Ass Sister : Sister Secrets Blog https://t.co/v0bU5q3t71",FALSE,0,NA,2016-10-10 00:47:06,FALSE,NA,"785280459815149568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mydarlingkimmy",0,FALSE,FALSE,NA,NA
"77","""We should vote for someone who is competent and has moral excellence."" ~campaign speech of Sen.Miriam Defensor Santiago(+) on May 6, 2016",FALSE,0,"rinoc14",2016-10-10 00:33:54,FALSE,"785093337623638016","785277139738251264","785085248879026177","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rinoc14",0,FALSE,FALSE,NA,NA
"78","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-09 23:37:00,FALSE,NA,"785262820321394688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bellagoncero",26,TRUE,FALSE,NA,NA
"79","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-09 23:36:55,FALSE,NA,"785262800020971521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bellagoncero",17,TRUE,FALSE,NA,NA
"80","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-09 23:36:52,FALSE,NA,"785262785504489472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bellagoncero",12,TRUE,FALSE,NA,NA
"81","RT @sarkastikotasyo: Sabi ng isang genie. ""Mabubuhay lamang ulit si Madam Senator Miriam Defensor Santiago kung aalisin daw ang pangulo at…",FALSE,0,NA,2016-10-09 23:22:56,FALSE,NA,"785259281293664256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gr6vN",1,TRUE,FALSE,NA,NA
"82","RT @senmiriam: The family and friends of Sen. Miriam Defensor Santiago invite everyone to join them for a mass on the ninth day of her pass…",FALSE,0,NA,2016-10-09 23:11:31,FALSE,NA,"785256408233107456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndyMaghupoy",525,TRUE,FALSE,NA,NA
"83","RT @AndRayAKneeCoal: One of the bravest woman I know..
You will surely be remembered
RIP Miriam Defensor Santiago",FALSE,0,NA,2016-10-09 23:08:31,FALSE,NA,"785255652918714369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fuereu147",1,TRUE,FALSE,NA,NA
"84","RT @PhilstarNews: A quote from @senmiriam ""This is goodbye."" https://t.co/dhpH5iOJWN #RIPMiriamSantiago https://t.co/Ozo2rtTsif",FALSE,0,NA,2016-10-09 22:32:12,FALSE,NA,"785246511659642884",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bp7Ly",480,TRUE,FALSE,NA,NA
"85","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-09 22:09:15,FALSE,NA,"785240739349266433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeanjeangatapia",12,TRUE,FALSE,NA,NA
"86","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-09 22:09:12,FALSE,NA,"785240723800989696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeanjeangatapia",17,TRUE,FALSE,NA,NA
"87","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-09 22:09:03,FALSE,NA,"785240686668816385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeanjeangatapia",26,TRUE,FALSE,NA,NA
"88","""Only in trials can you communicate with God."" - Sen. Miriam Defensor-Santiago",FALSE,0,NA,2016-10-09 20:52:25,FALSE,NA,"785221403549118464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamiibearrr",0,FALSE,FALSE,NA,NA
"89","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-09 20:40:21,FALSE,NA,"785218366810324992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","behopeda",17,TRUE,FALSE,NA,NA
"90","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-09 20:40:16,FALSE,NA,"785218345788383233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","behopeda",26,TRUE,FALSE,NA,NA
"91","RT @SirEpreym: We need another Miriam in the Philippine Government. Unfortunately, Miriam Defensor Santiago is irreplaceable. <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>
#MMKSenator…",FALSE,0,NA,2016-10-09 20:30:05,FALSE,NA,"785215781260800000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thtguymxoe_",633,TRUE,FALSE,NA,NA
"92","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-09 19:57:52,FALSE,NA,"785207671829954561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","runthelmarun",12,TRUE,FALSE,NA,NA
"93","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-09 19:57:49,FALSE,NA,"785207662048927744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","runthelmarun",17,TRUE,FALSE,NA,NA
"94","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-09 19:57:46,FALSE,NA,"785207646613897217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","runthelmarun",26,TRUE,FALSE,NA,NA
"95","RT @5SOSPHOfficial: RIP senator Miriam Defensor-Santiago <ed><U+00A0><U+00BD><ed><U+00B8><U+009E> thank you for being a true servant to this country and for standing up for what…",FALSE,0,NA,2016-10-09 19:23:42,FALSE,NA,"785199076111376389",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dianne5SOSPH",84,TRUE,FALSE,NA,NA
"96","RT @SirEpreym: We need another Miriam in the Philippine Government. Unfortunately, Miriam Defensor Santiago is irreplaceable. <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>
#MMKSenator…",FALSE,0,NA,2016-10-09 19:21:01,FALSE,NA,"785198399607889921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mikohadoptante",633,TRUE,FALSE,NA,NA
"97","RT @bongbongmarcos: Our thoughts &amp; prayers to the family of Sen. Miriam Defensor Santiago https://t.co/7BPMj9TG9X RT #RIPMiriam https://t.c…",FALSE,0,NA,2016-10-09 19:06:32,FALSE,NA,"785194757014249472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yamgishi",453,TRUE,FALSE,NA,NA
"98","RT @Brigada_GNTV: Tulad ng kaniyang mga hindi malilimutang linya, si Sen. Miriam Defensor-Santiago ay mananatiling buhay sa puso ng bawat P…",FALSE,0,NA,2016-10-09 18:45:12,FALSE,NA,"785189387403419649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chitolabor01",2,TRUE,FALSE,NA,NA
"99","RT @anne_garfil: Rip to senator .miriam defensor santiago

 CONDOLENCE TO THE FAMILY",FALSE,0,NA,2016-10-09 17:42:58,FALSE,NA,"785173722852429824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gib2H",1,TRUE,FALSE,NA,NA
"100","Senator De Lima susunod sa yapak ni Senator Miriam Defensor Santiago? Kayo na humusga!: https://t.co/AkfRzCxHdp via @YouTube",FALSE,0,NA,2016-10-09 17:19:54,FALSE,NA,"785167919160389632",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","PRRDNews",0,FALSE,FALSE,NA,NA
"101","RT @SirEpreym: We need another Miriam in the Philippine Government. Unfortunately, Miriam Defensor Santiago is irreplaceable. <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>
#MMKSenator…",FALSE,0,NA,2016-10-09 16:31:38,FALSE,NA,"785155771898093568",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","callme_grey",633,TRUE,FALSE,NA,NA
"102","RT @senmiriam: The family and friends of Sen. Miriam Defensor Santiago invite everyone to join them for a mass on the ninth day of her pass…",FALSE,0,NA,2016-10-09 16:23:46,FALSE,NA,"785153792660561920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lingbaconga",525,TRUE,FALSE,NA,NA
"103","RT @GMA_PA: Una rito ang yumaong Senadora, Miriam Defensor-Santiago. #PDU30First100Days",FALSE,0,NA,2016-10-09 16:19:49,FALSE,NA,"785152798551777280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RomblonNews",4,TRUE,FALSE,NA,NA
"104","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-09 16:10:42,FALSE,NA,"785150503927767040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marsug85",17,TRUE,FALSE,NA,NA
"105","Ang pag-ibig ay parang ketchup, matamis pero maraming nakikisawsaw. - Miriam Defensor-Santiago",FALSE,0,NA,2016-10-09 16:08:18,FALSE,NA,"785149899729932288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Exwlmnuicqz1453",0,FALSE,FALSE,NA,NA
"106","RT @GMA_PA: Una rito ang yumaong Senadora, Miriam Defensor-Santiago. #PDU30First100Days",FALSE,0,NA,2016-10-09 16:03:33,FALSE,NA,"785148706538397696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RoviRawwks",4,TRUE,FALSE,NA,NA
"107","RT @GMA_PA: Una rito ang yumaong Senadora, Miriam Defensor-Santiago. #PDU30First100Days",FALSE,0,NA,2016-10-09 15:57:54,FALSE,NA,"785147285051105284",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sheiestinor",4,TRUE,FALSE,NA,NA
"108","Una rito ang yumaong Senadora, Miriam Defensor-Santiago. #PDU30First100Days

— GMA Public Affairs (GMA_PA) October 9, 2016",FALSE,0,NA,2016-10-09 15:53:50,FALSE,NA,"785146259325739009",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Aslan2266",0,FALSE,FALSE,NA,NA
"109","RT @GMA_PA: Una rito ang yumaong Senadora, Miriam Defensor-Santiago. #PDU30First100Days",FALSE,0,NA,2016-10-09 15:49:11,FALSE,NA,"785145089978986496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","gmanews",4,TRUE,FALSE,NA,NA
"110","Una rito ang yumaong Senadora, Miriam Defensor-Santiago. #PDU30First100Days",FALSE,3,"GMA_PA",2016-10-09 15:48:52,FALSE,"785144978670362624","785145009137868801","3226689698","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GMA_PA",4,FALSE,FALSE,NA,NA
"111","RT @jiangenovana: Sen. Miriam Defensor-Santiago's life story should definitely be a film, in the style of Whiplash.",FALSE,0,NA,2016-10-09 15:38:09,FALSE,NA,"785142314624614400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omgitsqueenH",13,TRUE,FALSE,NA,NA
"112","RT @cnnphilippines: Bongbong Marcos remembers his former running mate Miriam Defensor-Santiago https://t.co/V09Zb6tKlf https://t.co/oNnnPZT…",FALSE,0,NA,2016-10-09 15:19:58,FALSE,NA,"785137735996628993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","badzofilada",128,TRUE,FALSE,NA,NA
"113","RT @bongbongmarcos: Our thoughts &amp; prayers to the family of Sen. Miriam Defensor Santiago https://t.co/7BPMj9TG9X RT #RIPMiriam https://t.c…",FALSE,0,NA,2016-10-09 15:19:32,FALSE,NA,"785137627326390272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","badzofilada",453,TRUE,FALSE,NA,NA
"114","RT @cnnphilippines: Statement of Former Senator @bongbongmarcos on Senator Miriam Defensor-Santiago https://t.co/fg35pAso9C",FALSE,0,NA,2016-10-09 15:19:28,FALSE,NA,"785137611140505600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","badzofilada",52,TRUE,FALSE,NA,NA
"115","RT @PTVph: READ: Statement by Sen. Bongbong Marcos on the passing of Sen. Miriam Defensor Santiago | HERE: https://t.co/EeZzmTE0yl https://…",FALSE,0,NA,2016-10-09 15:19:02,FALSE,NA,"785137501660864512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","badzofilada",2,TRUE,FALSE,NA,NA
"116","RT @inquirerdotnet: Statement of Bongbong Marcos on Senator Miriam Defensor-Santiago's passing https://t.co/KlUTwLmU7h  |@jiandradeINQ",FALSE,0,NA,2016-10-09 15:18:38,FALSE,NA,"785137402322968576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","badzofilada",36,TRUE,FALSE,NA,NA
"117","Margaret Thatcher. Miriam Defensor-Santiago. Jam Daryll Andueza. <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,2,NA,2016-10-09 14:39:49,FALSE,NA,"785127633927348225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamxandueza",0,FALSE,FALSE,NA,NA
"118","RT @Brigada_GNTV: Karamihan sa mga taga-suporta ni Sen. Miriam Defensor-Santiago ay kabataan. Halos apat na araw ginawa ni Onofre ang strin…",FALSE,0,NA,2016-10-09 14:38:04,FALSE,NA,"785127195081531392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dlandritzxXI",6,TRUE,FALSE,NA,NA
"119","RT @Brigada_GNTV: Karamihan sa mga taga-suporta ni Sen. Miriam Defensor-Santiago ay kabataan. Halos apat na araw ginawa ni Onofre ang strin…",FALSE,0,NA,2016-10-09 14:35:20,FALSE,NA,"785126507114995712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","EzekakhYna",6,TRUE,FALSE,NA,NA
"120","RT @Brigada_GNTV: Karamihan sa mga taga-suporta ni Sen. Miriam Defensor-Santiago ay kabataan. Halos apat na araw ginawa ni Onofre ang strin…",FALSE,0,NA,2016-10-09 14:33:44,FALSE,NA,"785126103849443328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_maartsy",6,TRUE,FALSE,NA,NA
"121","RT @KM_Jessica_Soho: Dating Sen. Miriam Defensor-Santiago, fire dancers ng Davao at marami pang iba ang dapat tutukan sa #KMJS11 ngayong Li…",FALSE,0,NA,2016-10-09 14:24:38,FALSE,NA,"785123812467576833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CatALDUBSg",46,TRUE,FALSE,NA,NA
"122","@enemygo @pompeelavina anong yellowbleedingheart ka diyan? I voted for Miriam Palma Defensor Santiago. Mali ka na naman :*",FALSE,0,"enemygo",2016-10-09 14:20:13,FALSE,"785111150602006529","785122700226236418","78589453","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","AnnoyingHarry",0,FALSE,FALSE,NA,NA
"123","RT @StarCinema: Ating balikan ang 'di malilimutang istorya ng buhay ng ""Iron Lady of Asia,"" Miriam Defensor-Santiago, bukas sa #MMK… https:…",FALSE,0,NA,2016-10-09 13:48:35,FALSE,NA,"785114739688878080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bellagoncero",35,TRUE,FALSE,NA,NA
"124","@ChayTunacao @dexterddp88 remember how prejudis-ppl maligned the late senator Miriam Defensor-Santiago with the same stigma..?",FALSE,0,"ChayTunacao",2016-10-09 13:40:37,FALSE,"785049165092892672","785112735910473729","62448524","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wyn_a",0,FALSE,FALSE,NA,NA
"125","RT @StarCinema: Ating balikan ang 'di malilimutang istorya ng buhay ng ""Iron Lady of Asia,"" Miriam Defensor-Santiago, bukas sa #MMK… https:…",FALSE,0,NA,2016-10-09 13:32:39,FALSE,NA,"785110731096064000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadineLT4lyf",75,TRUE,FALSE,NA,NA
"126","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-09 13:31:48,FALSE,NA,"785110518579073024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ju_A_ma",93,TRUE,FALSE,NA,NA
"127","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-09 13:25:51,FALSE,NA,"785109020688297984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vince_pelecia",93,TRUE,FALSE,NA,NA
"128","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-09 13:20:12,FALSE,NA,"785107598852796416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andrew_gas",93,TRUE,FALSE,NA,NA
"129","RT @dexterbalita: This Miriam Defensor-Santiago #KMJS feature is making me emotionaaaaal <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",FALSE,0,NA,2016-10-09 13:17:57,FALSE,NA,"785107029199204353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andrew_gas",1,TRUE,FALSE,NA,NA
"130","RT @itsBADASStrid: Sen. Miriam Defensor Santiago you're everything. #kmjs",FALSE,0,NA,2016-10-09 13:17:48,FALSE,NA,"785106992847212548",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andrew_gas",1,TRUE,FALSE,NA,NA
"131","RT @justfenech: Saludo kami sayo Sen. Miriam Defensor Santiago. You have been a brilliant example of women empowerment. #MMKSenatorMiriam",FALSE,0,NA,2016-10-09 13:16:17,FALSE,NA,"785106611350089728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","chrs_ann",140,TRUE,FALSE,NA,NA
"132","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-09 13:15:34,FALSE,NA,"785106429988352001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","JapsidooGP",93,TRUE,FALSE,NA,NA
"133","RT @keanuellamil: I feel like Miriam Defensor-Santiago deserves to be a face of a Philippine peso bill <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,0,NA,2016-10-09 13:12:08,FALSE,NA,"785105568809619456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mlpermalino",4,TRUE,FALSE,NA,NA
"134","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-09 13:10:51,FALSE,NA,"785105246599122945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShinChanSUPOT",93,TRUE,FALSE,NA,NA
"135","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-09 13:08:38,FALSE,NA,"785104688324628481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaElenaNieto",93,TRUE,FALSE,NA,NA
"136","RT @addictedreymart: The legacy of Sen. Miriam Defensor-Santiago will always be remembered. I love you my President. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>

 #KMJS11",FALSE,0,NA,2016-10-09 12:47:53,FALSE,NA,"785099465212387336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConteYdda",93,TRUE,FALSE,NA,NA
